"ISO time"	"unixtime"	"track name"	"track mbid"	"artist name"	"artist mbid"	"uncorrected track name"	"uncorrected track mbid"	"uncorrected artist name"	"uncorrected artist mbid"
"2011-05-12T20:36:03"	"1305232563"	"Love Is New"	"7d81b79f-bc41-4a0c-9c87-80dffb002664"	"Brendan Canning"	"83a70b55-351a-49b4-a124-d6c9ea666de7"	"Love Is New"	"7d81b79f-bc41-4a0c-9c87-80dffb002664"	"Brendan Canning"	"83a70b55-351a-49b4-a124-d6c9ea666de7"
"2011-05-12T20:45:55"	"1305233155"	"Pretty One Play"	"2accbbb4-b833-4669-8492-16baaeb145f2"	"Reverie Sound Revue"	"7d415d1e-d61a-41ec-adaf-9039a713feed"	"Pretty One Play"	"2accbbb4-b833-4669-8492-16baaeb145f2"	"Reverie Sound Revue"	"7d415d1e-d61a-41ec-adaf-9039a713feed"
"2011-05-12T21:01:09"	"1305234069"	"All the Trees of the Field Will Clap Their Hands"	"2a0f55b9-e363-45df-9b06-2894b8676755"	"Sufjan Stevens"	"01d3c51b-9b98-418a-8d8e-37f6fab59d8c"	"All the Trees of the Field Will Clap Their Hands"	"2a0f55b9-e363-45df-9b06-2894b8676755"	"Sufjan Stevens"	"01d3c51b-9b98-418a-8d8e-37f6fab59d8c"
"2011-06-15T18:39:06"	"1308163146"	"In This Home on Ice"	"0b41d9a1-5986-4535-9ab7-cd40807ef1ac"	"Clap Your Hands Say Yeah"	"4b2d6a23-034d-4a29-9bb9-d2462796da4e"	"In This Home on Ice"	"0b41d9a1-5986-4535-9ab7-cd40807ef1ac"	"Clap Your Hands Say Yeah"	"4b2d6a23-034d-4a29-9bb9-d2462796da4e"
"2011-10-03T15:30:42"	"1317655842"	"Efêmera"	"d9266b07-3a79-47c1-9629-93bcb448462e"	"Tulipa Ruiz"	"883cbd06-7ed2-4c5f-a5c0-8ea7792b4655"	"Efêmera"	"d9266b07-3a79-47c1-9629-93bcb448462e"	"Tulipa Ruiz"	"883cbd06-7ed2-4c5f-a5c0-8ea7792b4655"
"2012-06-13T21:01:52"	"1339621312"	"Ketto"	"9fa9aba0-d8e2-4177-8ee7-728f365a7cd4"	"Bonobo"	"6f7dea51-1d02-4be1-b138-92078518350c"	"Ketto"	"9fa9aba0-d8e2-4177-8ee7-728f365a7cd4"	"Bonobo"	"6f7dea51-1d02-4be1-b138-92078518350c"
"2012-08-21T01:42:48"	"1345513368"	"Rondo alla Turca"	"698c5e02-7450-4744-9977-d611b9565fd2"	"Wolfgang Amadeus Mozart"	"255b884c-25e9-4da2-99e9-b104ed637eae"	"Rondo alla Turca"	"698c5e02-7450-4744-9977-d611b9565fd2"	"Wolfgang Amadeus Mozart"	"255b884c-25e9-4da2-99e9-b104ed637eae"
"2012-08-21T01:46:37"	"1345513597"	"Beethoven - Sonata Pathetique Classical Music to Make you Smarter"	""	"Ludwig van Beethoven"	"1f9df192-a621-4f54-8850-2c5373b7eac9"	"Beethoven - Sonata Pathetique Classical Music to Make you Smarter"	""	"Ludwig van Beethoven"	"1f9df192-a621-4f54-8850-2c5373b7eac9"
"2012-08-21T03:17:18"	"1345519038"	"Carolan's Welcome"	"aaf59fc2-a9bf-43f4-b2c9-ec94a0fa9138"	"Patrick Ball"	"92da8e7d-6138-4154-9ec5-91262fc28359"	"Carolan's Welcome"	"aaf59fc2-a9bf-43f4-b2c9-ec94a0fa9138"	"Patrick Ball"	"92da8e7d-6138-4154-9ec5-91262fc28359"
"2012-08-21T20:08:37"	"1345579717"	"All That You Give"	"91247ee5-9e3d-401c-b5b2-8bf63c11ec71"	"The Cinematic Orchestra"	"7c158ea8-c0aa-410e-bdc1-20bba9759577"	"All That You Give"	"91247ee5-9e3d-401c-b5b2-8bf63c11ec71"	"The Cinematic Orchestra"	"7c158ea8-c0aa-410e-bdc1-20bba9759577"
"2012-08-21T22:07:49"	"1345586869"	"Sampleame"	"e93aff84-d3d4-4a69-8964-7859ce4ff484"	"The Pinker Tones"	"0b2e9bf1-a93d-4c6a-90c4-396d61706fd3"	"Sampleame"	"e93aff84-d3d4-4a69-8964-7859ce4ff484"	"The Pinker Tones"	"0b2e9bf1-a93d-4c6a-90c4-396d61706fd3"
"2012-08-21T22:24:48"	"1345587888"	"Santa Fe"	"77105f13-82b6-41cd-ae2f-0050a8b06434"	"Beirut"	"0af78501-5647-4c18-9a0d-66ac8789e13b"	"Santa Fe"	"77105f13-82b6-41cd-ae2f-0050a8b06434"	"Beirut"	"0af78501-5647-4c18-9a0d-66ac8789e13b"
"2012-08-21T23:19:57"	"1345591197"	"Peter Gunn"	"01ca3471-50e5-4777-b814-9095729dab84"	"Henry Mancini"	"009c44ea-e657-45d2-9238-2dee75e2fceb"	"Peter Gunn"	"01ca3471-50e5-4777-b814-9095729dab84"	"Henry Mancini"	"009c44ea-e657-45d2-9238-2dee75e2fceb"
"2012-08-22T02:03:01"	"1345600981"	"Hold On"	"5e02f5fb-13c5-4b05-9e56-0be3b0bb1c8f"	"Alabama Shakes"	"40419b33-18e9-4d5a-a674-30b4bb14bac2"	"Hold On"	"5e02f5fb-13c5-4b05-9e56-0be3b0bb1c8f"	"Alabama Shakes"	"40419b33-18e9-4d5a-a674-30b4bb14bac2"
"2012-08-22T02:10:59"	"1345601459"	"Swimming In The Flood"	"3920df0c-98bc-4982-b2b0-e6764504ee66"	"Passion Pit"	"daeec599-bf5d-4428-994a-e76ba5f86e2f"	"Swimming In The Flood"	"3920df0c-98bc-4982-b2b0-e6764504ee66"	"Passion Pit"	"daeec599-bf5d-4428-994a-e76ba5f86e2f"
"2012-08-22T14:54:47"	"1345647287"	"Four Ton Mantis"	"a7f70453-ba46-4b01-8f12-6da2f24b1228"	"Amon Tobin"	"630662ea-1c7d-4208-99fd-ba3afec20f0c"	"Four Ton Mantis"	"a7f70453-ba46-4b01-8f12-6da2f24b1228"	"Amon Tobin"	"630662ea-1c7d-4208-99fd-ba3afec20f0c"
"2012-08-27T02:28:34"	"1346034514"	"Upon This Tidal Wave of Young Blood"	"35b3c152-ea9c-4e5e-a02d-92105f474159"	"Clap Your Hands Say Yeah"	"4b2d6a23-034d-4a29-9bb9-d2462796da4e"	"Upon This Tidal Wave of Young Blood"	"35b3c152-ea9c-4e5e-a02d-92105f474159"	"Clap Your Hands Say Yeah"	"4b2d6a23-034d-4a29-9bb9-d2462796da4e"
"2012-08-28T16:13:18"	"1346170398"	"Dreamy"	"1f1870d8-629f-4f82-b373-f8cf205f780c"	"Henry Mancini"	"009c44ea-e657-45d2-9238-2dee75e2fceb"	"Dreamy"	"1f1870d8-629f-4f82-b373-f8cf205f780c"	"Henry Mancini"	"009c44ea-e657-45d2-9238-2dee75e2fceb"
"2012-08-29T01:29:14"	"1346203754"	"Apelo"	""	"Yo-Yo Ma"	""	"Apelo"	""	"Yo-Yo Ma"	""
"2012-08-29T02:01:33"	"1346205693"	"Chi passa per'sta strada"	""	"Yo-Yo Ma"	""	"Chi passa per'sta strada"	""	"Yo-Yo Ma"	""
"2012-08-29T02:05:44"	"1346205944"	"Goat Rodeo"	""	"Stuart Duncan;Chris Thile;Edgar Meyer;Yo-Yo Ma"	""	"Goat Rodeo"	""	"Stuart Duncan;Chris Thile;Edgar Meyer;Yo-Yo Ma"	""
"2012-08-29T03:42:07"	"1346211727"	"We Put a Pearl in the Ground"	"0bccc8ca-8bc2-418e-8c76-6439c08ea360"	"St. Vincent"	"5334edc0-5faf-4ca5-b1df-000de3e1f752"	"We Put a Pearl in the Ground"	"0bccc8ca-8bc2-418e-8c76-6439c08ea360"	"St. Vincent"	"5334edc0-5faf-4ca5-b1df-000de3e1f752"
"2012-08-29T03:43:37"	"1346211817"	"Nue"	"4d049094-2344-4afe-994c-03cc64441e07"	"Nils Frahm"	"d03a54bc-6e07-4c04-a8d4-7fbf2bd07a01"	"Nue"	"4d049094-2344-4afe-994c-03cc64441e07"	"Nils Frahm"	"d03a54bc-6e07-4c04-a8d4-7fbf2bd07a01"
"2012-09-07T16:34:30"	"1347035670"	"Stay the Same"	"ef255283-adb9-4464-9e27-09e11ae6cb73"	"Bonobo"	"6f7dea51-1d02-4be1-b138-92078518350c"	"Stay the Same"	"ef255283-adb9-4464-9e27-09e11ae6cb73"	"Bonobo"	"6f7dea51-1d02-4be1-b138-92078518350c"
"2012-10-04T17:51:17"	"1349373077"	"Victoria Roma"	"e8b73376-e8d1-4c3f-b5d0-dfa606acb5e4"	"Gepe"	"c9e12a06-e0c5-4705-bb66-98231c5c9e71"	"Victoria Roma"	"e8b73376-e8d1-4c3f-b5d0-dfa606acb5e4"	"Gepe"	"c9e12a06-e0c5-4705-bb66-98231c5c9e71"
"2012-10-05T20:43:27"	"1349469807"	"Vagalumes Cegos"	"971067ae-e29a-40bb-9795-28c2d3543c44"	"Cícero"	"fe83acee-f465-4cd5-a6b0-9b1f946a335d"	"Vagalumes Cegos"	"971067ae-e29a-40bb-9795-28c2d3543c44"	"Cícero"	"fe83acee-f465-4cd5-a6b0-9b1f946a335d"
"2012-12-01T05:54:33"	"1354341273"	"Black Is The Color Of My True Love's Hair (Jaffa Remix)"	""	"Nina Simone"	"2944824d-4c26-476f-a981-be849081942f"	"Black Is The Color Of My True Love's Hair (Jaffa Remix)"	""	"Nina Simone"	"2944824d-4c26-476f-a981-be849081942f"
"2012-12-01T05:54:37"	"1354341277"	"I Love My Baby"	"04be23b0-cd56-435b-972b-2ac098e014cb"	"Nina Simone"	"2944824d-4c26-476f-a981-be849081942f"	"I Love My Baby"	"04be23b0-cd56-435b-972b-2ac098e014cb"	"Nina Simone"	"2944824d-4c26-476f-a981-be849081942f"
"2012-12-01T05:54:47"	"1354341287"	"Lets Stay Together"	"be624e97-7907-4008-aba6-8336c558ca5b"	"Al Green"	"fb7272ba-f130-4f0a-934d-6eeea4c18c9a"	"Lets Stay Together"	"be624e97-7907-4008-aba6-8336c558ca5b"	"Al Green"	"fb7272ba-f130-4f0a-934d-6eeea4c18c9a"
"2013-01-17T21:00:08"	"1358456408"	"Myth"	"d9eed2f2-76c1-4d75-afc2-7c9944201090"	"Beach House"	"d5cc67b8-1cc4-453b-96e8-44487acdebea"	"Myth"	"d9eed2f2-76c1-4d75-afc2-7c9944201090"	"Beach House"	"d5cc67b8-1cc4-453b-96e8-44487acdebea"
"2013-01-17T21:00:15"	"1358456415"	"Silver Soul"	"4851bda1-464c-4b70-b923-23f53010c9c6"	"Beach House"	"d5cc67b8-1cc4-453b-96e8-44487acdebea"	"Silver Soul"	"4851bda1-464c-4b70-b923-23f53010c9c6"	"Beach House"	"d5cc67b8-1cc4-453b-96e8-44487acdebea"
"2013-01-17T21:03:38"	"1358456618"	"Black Is The Color Of My True Love's Hair - Jaffa Remix"	""	"Nina Simone"	"2944824d-4c26-476f-a981-be849081942f"	"Black Is The Color Of My True Love's Hair - Jaffa Remix"	""	"Nina Simone"	"2944824d-4c26-476f-a981-be849081942f"
"2013-02-05T00:16:19"	"1360023379"	"Symphony No. 9 in D Minor, Op.125 'Choral': II. Molto vivace"	""	"Wiener Philharmoniker"	"28cf6701-545e-4767-861f-f76251f56992"	"Symphony No. 9 in D Minor, Op.125 'Choral': II. Molto vivace"	""	"Wiener Philharmoniker"	"28cf6701-545e-4767-861f-f76251f56992"
"2014-11-05T08:12:33"	"1415175153"	"Chicago"	"2d72dbd3-1dd9-49d5-a8b3-f7a7f771511a"	"Sufjan Stevens"	"01d3c51b-9b98-418a-8d8e-37f6fab59d8c"	"Chicago"	"2d72dbd3-1dd9-49d5-a8b3-f7a7f771511a"	"Sufjan Stevens"	"01d3c51b-9b98-418a-8d8e-37f6fab59d8c"
"2014-11-05T08:12:45"	"1415175165"	"Jacksonville"	"37ad2bb0-95b8-4747-a1e6-c36d4998672f"	"Sufjan Stevens"	"01d3c51b-9b98-418a-8d8e-37f6fab59d8c"	"Jacksonville"	"37ad2bb0-95b8-4747-a1e6-c36d4998672f"	"Sufjan Stevens"	"01d3c51b-9b98-418a-8d8e-37f6fab59d8c"
"2015-02-23T16:05:18"	"1424707518"	"'Ulili E (vocal duet with David Kamakahi)"	""	"Dennis Kamakahi"	"003f777f-98e1-4a55-9548-6ec52b7e624c"	"'Ulili E (vocal duet with David Kamakahi)"	""	"Dennis Kamakahi"	"003f777f-98e1-4a55-9548-6ec52b7e624c"
