"ISO time"	"unixtime"	"track name"	"track mbid"	"artist name"	"artist mbid"	"uncorrected track name"	"uncorrected track mbid"	"uncorrected artist name"	"uncorrected artist mbid"	"album name"	"album mbid"	"album artist name"	"album artist mbid"
"2009-08-02T17:20:44"	"1249233644"	"Gankino Horo"	"20958028-9061-47b4-8925-071842a9a7dc"	"Csókolom"	"68245d0d-9d01-4bcb-9475-d8848840abed"	"Gankino Horo"	"20958028-9061-47b4-8925-071842a9a7dc"	"Csókolom"	"68245d0d-9d01-4bcb-9475-d8848840abed"	"May I Kiss Your Hand"	"0e25fa53-d302-489d-95dd-85b867c6f0e8"	"Csókolom"	"68245d0d-9d01-4bcb-9475-d8848840abed"
"2009-08-29T09:06:47"	"1251536807"	"Funeral March"	"03507355-0483-4094-9044-e8bcecd0a9e0"	"Frédéric Chopin"	""	"Funeral March"	"03507355-0483-4094-9044-e8bcecd0a9e0"	"Frédéric Chopin"	""	"CHOPIN: Piano Favourites"	"aade37f0-87b8-4d8d-8c63-2435e90d14ef"	"Frédéric Chopin"	""
"2009-09-01T07:04:23"	"1251788663"	"I Ignore All My Friends"	"ffe47003-8aee-4e2d-bc65-b0e4c7d1ffe6"	"The Boats"	"509dec18-0d85-4879-b666-fb9f4c233420"	"I Ignore All My Friends"	"ffe47003-8aee-4e2d-bc65-b0e4c7d1ffe6"	"The Boats"	"509dec18-0d85-4879-b666-fb9f4c233420"	"Songs by the Sea"	"1dc7fa3b-450a-4ceb-bf53-b9ed9f3d177b"	"The Boats"	"509dec18-0d85-4879-b666-fb9f4c233420"
"2009-09-01T07:32:56"	"1251790376"	"Squance"	"1f1df547-0e80-4b8d-b29e-bf3f137fcd8b"	"Plaid"	"7e54d133-2525-4bc0-ae94-65584145a386"	"Squance"	"1f1df547-0e80-4b8d-b29e-bf3f137fcd8b"	"Plaid"	"7e54d133-2525-4bc0-ae94-65584145a386"	"Double Figure"	"c79bb06b-c16b-457e-91a2-d038dc52e8e3"	"Plaid"	"7e54d133-2525-4bc0-ae94-65584145a386"
"2009-09-01T07:47:47"	"1251791267"	"Hasty Boom Alert"	"300d3ab4-b3a9-4904-b4d4-0794d4b22a18"	"µ-Ziq"	"aae5b930-c59c-4509-81a1-4e65e8f424e4"	"Hasty Boom Alert"	"300d3ab4-b3a9-4904-b4d4-0794d4b22a18"	"µ-Ziq"	"aae5b930-c59c-4509-81a1-4e65e8f424e4"	"Lunatic Harness"	"e6051970-03c3-3bb6-91bc-876a6f57ff68"	"µ-Ziq"	"aae5b930-c59c-4509-81a1-4e65e8f424e4"
"2009-09-01T16:53:04"	"1251823984"	"Terrapin (Mr Scruff Mix)"	"06b5c07d-eacd-42ce-8b2d-647571add065"	"Bonobo"	"6f7dea51-1d02-4be1-b138-92078518350c"	"Terrapin (Mr Scruff Mix)"	"06b5c07d-eacd-42ce-8b2d-647571add065"	"Bonobo"	"6f7dea51-1d02-4be1-b138-92078518350c"	"Sweetness"	""	"Various Artists"	"023671ff-b1ad-4133-a4f3-aadaaadfd2e0"
"2009-09-01T16:54:45"	"1251824085"	"King Wisp"	"5677a003-d892-438b-89b6-cb86d5b76ddf"	"Bent"	"0a77bec1-12ef-4caa-b36a-f533001fcd29"	"King Wisp"	"5677a003-d892-438b-89b6-cb86d5b76ddf"	"Bent"	"0a77bec1-12ef-4caa-b36a-f533001fcd29"	"The Everlasting Blink"	"1e26334d-3930-3659-acc1-8117362e3e7d"	"Bent"	"0a77bec1-12ef-4caa-b36a-f533001fcd29"
"2009-09-01T17:02:29"	"1251824549"	"Some Books and a Bookshelf..."	"b4b6b3a4-f082-416e-ab40-331ca3e64063"	"Aoki Takamasa"	"ce30feb8-6664-4262-8bf3-4e30f4730fc9"	"Some Books and a Bookshelf..."	"b4b6b3a4-f082-416e-ab40-331ca3e64063"	"Aoki Takamasa"	"ce30feb8-6664-4262-8bf3-4e30f4730fc9"	""	""	""	""
"2009-09-01T17:22:27"	"1251825747"	"Cemeteries of London"	"02c63f74-6577-4fef-86b3-879942c2fe3d"	"Coldplay"	"cc197bad-dc9c-440d-a5b5-d52ba2e14234"	"Cemeteries of London"	"02c63f74-6577-4fef-86b3-879942c2fe3d"	"Coldplay"	"cc197bad-dc9c-440d-a5b5-d52ba2e14234"	"Viva la Vida or Death and All His Friends"	"10c38900-3f35-4a09-a9cc-5c44ee2da0ed"	"Coldplay"	"cc197bad-dc9c-440d-a5b5-d52ba2e14234"
"2009-09-01T17:46:10"	"1251827170"	"2 Pi r"	""	"Clint Mansell"	"fc015f11-be38-4b7d-b3e8-5d809242ecec"	"2 Pi r"	""	"Clint Mansell"	"fc015f11-be38-4b7d-b3e8-5d809242ecec"	"Pi Soundtrack"	""	"Various Artists"	"023671ff-b1ad-4133-a4f3-aadaaadfd2e0"
"2009-09-01T17:47:29"	"1251827249"	"Les Avions en papier"	"0cef19cc-d635-4ddf-bd8a-e8eded61fdf9"	"Bruno Coulais"	"67175330-1151-4d56-a0c1-2c208be39f6c"	"Les Avions en papier"	"0cef19cc-d635-4ddf-bd8a-e8eded61fdf9"	"Bruno Coulais"	"67175330-1151-4d56-a0c1-2c208be39f6c"	"Les Choristes"	"00aa47cd-6e11-4b90-8316-8b90d4bb0a21"	"Bruno Coulais"	"67175330-1151-4d56-a0c1-2c208be39f6c"
"2009-09-01T17:47:39"	"1251827259"	"England Prevails"	"521c427a-568d-4298-bad8-e6ab08460112"	"Dario Marianelli"	"9af7a998-33f9-4900-9396-9b5e1862298d"	"England Prevails"	"521c427a-568d-4298-bad8-e6ab08460112"	"Dario Marianelli"	"9af7a998-33f9-4900-9396-9b5e1862298d"	"V For Vendetta: Music From The Motion Picture"	""	"Dario Marianelli"	"9af7a998-33f9-4900-9396-9b5e1862298d"
"2009-09-05T06:55:50"	"1252133750"	"Arabesque in C major"	""	"Robert Schumann"	"3cd3882c-00f8-4362-a0c2-ad89ed248533"	"Arabesque in C major"	""	"Robert Schumann"	"3cd3882c-00f8-4362-a0c2-ad89ed248533"	"SCHUMANN, R.: Symphonic Etudes / Albumblatter / Arabesque"	""	"Robert Schumann"	"3cd3882c-00f8-4362-a0c2-ad89ed248533"
"2009-09-14T04:23:47"	"1252902227"	"Lover's Day"	""	"TV on the Radio"	"eb872766-98f6-453d-883f-2ae908a18315"	"Lover's Day"	""	"TV on the Radio"	"eb872766-98f6-453d-883f-2ae908a18315"	""	""	""	""
"2009-09-14T04:53:02"	"1252903982"	"Automatic"	"2f6ebef5-bf36-48a5-9263-d88cc5d29368"	"The Dismemberment Plan"	"1131e5da-dfdf-46c9-b6ff-b7ac552c2a3c"	"Automatic"	"2f6ebef5-bf36-48a5-9263-d88cc5d29368"	"The Dismemberment Plan"	"1131e5da-dfdf-46c9-b6ff-b7ac552c2a3c"	"Change"	"1ca29d49-10fd-4262-baee-dc5cdc7212e3"	"The Dismemberment Plan"	"1131e5da-dfdf-46c9-b6ff-b7ac552c2a3c"
"2009-09-14T04:53:35"	"1252904015"	"Same Kooks"	"1d3c634a-ccd8-459a-a042-fdf259739c0b"	"The Hold Steady"	"4883523d-fc0e-4d0d-802c-91379e767083"	"Same Kooks"	"1d3c634a-ccd8-459a-a042-fdf259739c0b"	"The Hold Steady"	"4883523d-fc0e-4d0d-802c-91379e767083"	"Boys And Girls In America"	"49c50ee8-7c95-4301-b7ad-04e05de04a38"	"The Hold Steady"	"4883523d-fc0e-4d0d-802c-91379e767083"
"2009-09-14T04:53:42"	"1252904022"	"Approaching Pavonis Mons by Balloon (Utopia Planitia)"	"242277d5-210f-4648-94a5-7a37a6b01d91"	"The Flaming Lips"	"1f43d76f-8edf-44f6-aaf1-b65f05ad9402"	"Approaching Pavonis Mons by Balloon (Utopia Planitia)"	"242277d5-210f-4648-94a5-7a37a6b01d91"	"The Flaming Lips"	"1f43d76f-8edf-44f6-aaf1-b65f05ad9402"	"Yoshimi Battles The Pink Robots"	"13017f24-673f-433e-962f-e17f75a6ee3a"	"The Flaming Lips"	"1f43d76f-8edf-44f6-aaf1-b65f05ad9402"
"2009-09-20T06:41:29"	"1253428889"	"Part of the Queue"	"22f64a1a-7e87-4261-be25-2274c76c3207"	"Oasis"	"39ab1aed-75e0-4140-bd47-540276886b60"	"Part of the Queue"	"22f64a1a-7e87-4261-be25-2274c76c3207"	"Oasis"	"39ab1aed-75e0-4140-bd47-540276886b60"	"Don't Believe the Truth"	""	"Oasis"	"39ab1aed-75e0-4140-bd47-540276886b60"
"2010-01-08T15:18:11"	"1262963891"	"Superstylin'"	"0211161a-9100-4215-8738-4d84d07378d3"	"Groove Armada"	"35723b60-732e-4bd8-957f-320b416e7b7f"	"Superstylin'"	"0211161a-9100-4215-8738-4d84d07378d3"	"Groove Armada"	"35723b60-732e-4bd8-957f-320b416e7b7f"	"Goodbye Country (Hello Nightclub)"	"05142b87-6f1b-4219-9576-6bfe57aa3d19"	"Groove Armada"	"35723b60-732e-4bd8-957f-320b416e7b7f"
"2010-01-08T15:18:15"	"1262963895"	"Strict Machine"	"b2184c74-7e83-4f87-992d-b61c304d9eed"	"Goldfrapp"	"7b885d42-3c41-4f43-9944-a5855ec5155e"	"Strict Machine"	"b2184c74-7e83-4f87-992d-b61c304d9eed"	"Goldfrapp"	"7b885d42-3c41-4f43-9944-a5855ec5155e"	"Black Cherry"	"6947767b-13f9-4232-b88a-6c579dd09901"	"Goldfrapp"	"7b885d42-3c41-4f43-9944-a5855ec5155e"
"2010-01-13T15:48:46"	"1263397726"	"Photobooth"	"4d360c77-67b5-41e3-8209-15a9a7ba6319"	"Friendly Fires"	"ef656595-bbe8-4386-8953-be8df9f54472"	"Photobooth"	"4d360c77-67b5-41e3-8209-15a9a7ba6319"	"Friendly Fires"	"ef656595-bbe8-4386-8953-be8df9f54472"	"Photobooth EP"	""	"Friendly Fires"	"ef656595-bbe8-4386-8953-be8df9f54472"
"2010-01-13T15:51:29"	"1263397889"	"Second Glance"	""	"Mobile Wash Unit"	""	"Second Glance"	""	"Mobile Wash Unit"	""	"Tent"	""	"Mobile Wash Unit"	""
"2010-01-25T22:48:47"	"1264459727"	"Salam"	"ba55c8bb-9be7-4bd6-a2ba-c4182fa0d77c"	"Youcef"	"b4c931b8-0577-4e66-94f8-76b988e5ead3"	"Salam"	"ba55c8bb-9be7-4bd6-a2ba-c4182fa0d77c"	"Youcef"	"b4c931b8-0577-4e66-94f8-76b988e5ead3"	"Tea In Marrakech"	"4d1e87f3-1e18-4cba-90ae-c670eefca884"	"Various Artists"	"023671ff-b1ad-4133-a4f3-aadaaadfd2e0"
"2010-01-27T00:00:36"	"1264550436"	"New Slang"	"af725905-9398-4434-89f4-966ccf413c79"	"The Shins"	"6c8b9855-ba8b-48f9-ac1d-42167f7f7b18"	"New Slang"	"af725905-9398-4434-89f4-966ccf413c79"	"The Shins"	"6c8b9855-ba8b-48f9-ac1d-42167f7f7b18"	"Oh, Inverted World"	"2f1b11bf-5dfe-450e-9db9-6b7804dc90eb"	"The Shins"	"6c8b9855-ba8b-48f9-ac1d-42167f7f7b18"
"2010-01-27T00:32:01"	"1264552321"	"Ludlow St."	"2afc0730-2c0a-484d-a44a-9cd368e722b1"	"Julian Casablancas"	"c5ce487b-0462-444e-a184-4de0fef7e028"	"Ludlow St."	"2afc0730-2c0a-484d-a44a-9cd368e722b1"	"Julian Casablancas"	"c5ce487b-0462-444e-a184-4de0fef7e028"	""	""	""	""
"2010-01-27T00:32:20"	"1264552340"	"The View from the Afternoon"	"123e75e7-a26b-4685-814a-58b7106e425f"	"Arctic Monkeys"	"ada7a83c-e3e1-40f1-93f9-3e73dbc9298a"	"The View from the Afternoon"	"123e75e7-a26b-4685-814a-58b7106e425f"	"Arctic Monkeys"	"ada7a83c-e3e1-40f1-93f9-3e73dbc9298a"	"Whatever People Say I Am, That's What I'm Not"	""	"Arctic Monkeys"	"ada7a83c-e3e1-40f1-93f9-3e73dbc9298a"
"2010-01-27T01:01:09"	"1264554069"	"Bi Seni Konusurum"	""	"Göksel"	"bbdc391d-76c5-4e15-9d0e-71f887a5ff1c"	"Bi Seni Konusurum"	""	"Göksel"	"bbdc391d-76c5-4e15-9d0e-71f887a5ff1c"	"Arka Bahcem"	""	"Göksel"	"bbdc391d-76c5-4e15-9d0e-71f887a5ff1c"
"2010-01-31T00:41:56"	"1264898516"	"Anex"	"689b6f83-7596-467b-b129-a9d2bc1c2747"	"Adam Johnson"	"450befb4-bf48-4f90-9e8c-9a7966b5611f"	"Anex"	"689b6f83-7596-467b-b129-a9d2bc1c2747"	"Adam Johnson"	"450befb4-bf48-4f90-9e8c-9a7966b5611f"	"Chigliak"	"ee2c105f-858b-40bf-8e72-4abc50f74aec"	"Adam Johnson"	"450befb4-bf48-4f90-9e8c-9a7966b5611f"
"2010-01-31T00:42:58"	"1264898578"	"Bicom"	"3743a35f-ce39-4513-bb46-5289ea9d531d"	"Monolake"	"cedf92fe-eba1-45e2-ba16-b1b6af5169b8"	"Bicom"	"3743a35f-ce39-4513-bb46-5289ea9d531d"	"Monolake"	"cedf92fe-eba1-45e2-ba16-b1b6af5169b8"	"Cinemascope"	"168ccfd0-da6d-4eed-9b58-6427047f3c05"	"Monolake"	"cedf92fe-eba1-45e2-ba16-b1b6af5169b8"
"2010-01-31T00:45:38"	"1264898738"	"footprints and secrets"	"235a13c4-aa07-42b5-9047-185d05c4b1cb"	"Maps and Diagrams"	"7441bccd-67f4-4294-90d9-f9fd1bb4a37e"	"footprints and secrets"	"235a13c4-aa07-42b5-9047-185d05c4b1cb"	"Maps and Diagrams"	"7441bccd-67f4-4294-90d9-f9fd1bb4a37e"	"Antennas And Signals"	"d09c9884-1467-45d5-b668-c0fffe0b4b53"	"Maps and Diagrams"	"7441bccd-67f4-4294-90d9-f9fd1bb4a37e"
"2010-01-31T00:45:42"	"1264898742"	"Ithaca"	"a9a4db2f-0438-41a8-b299-26f0662a6d95"	"Cepia"	"073e03c4-871b-43c8-b038-05bcd7a9f812"	"Ithaca"	"a9a4db2f-0438-41a8-b299-26f0662a6d95"	"Cepia"	"073e03c4-871b-43c8-b038-05bcd7a9f812"	""	""	""	""
"2010-01-31T15:33:47"	"1264952027"	"An Owl With Knees"	"76c2655b-1ab2-4922-8b74-43b4db903ae6"	"The Books"	"1270af14-9c17-4400-8ebb-3f0ac40dcfb0"	"An Owl With Knees"	"76c2655b-1ab2-4922-8b74-43b4db903ae6"	"The Books"	"1270af14-9c17-4400-8ebb-3f0ac40dcfb0"	"Lost and Safe"	"1e1174f6-328d-40d5-a480-f757c880e753"	"The Books"	"1270af14-9c17-4400-8ebb-3f0ac40dcfb0"
"2010-01-31T16:33:02"	"1264955582"	"Let It Down"	"1c72b6c9-69ce-4cd3-9b63-b5a456f73ab9"	"George Harrison"	"3bccbe10-3478-4f89-8485-3baccc445826"	"Let It Down"	"1c72b6c9-69ce-4cd3-9b63-b5a456f73ab9"	"George Harrison"	"3bccbe10-3478-4f89-8485-3baccc445826"	"All Things Must Pass"	"09f91730-85f7-4148-b31c-ff62b14fcd3e"	"George Harrison"	"3bccbe10-3478-4f89-8485-3baccc445826"
"2010-01-31T16:33:07"	"1264955587"	"Think About You"	"54bb0045-1218-4bd4-958f-e85551997418"	"Ringo Starr"	"300c4c73-33ac-4255-9d57-4e32627f5e13"	"Think About You"	"54bb0045-1218-4bd4-958f-e85551997418"	"Ringo Starr"	"300c4c73-33ac-4255-9d57-4e32627f5e13"	"Liverpool 8"	"37de94b4-cff4-4f46-8501-8e2f2952d50a"	"Ringo Starr"	"300c4c73-33ac-4255-9d57-4e32627f5e13"
"2010-01-31T16:33:11"	"1264955591"	"Maybe I'm Amazed (2001 Digital Remaster)"	""	"Paul & Linda McCartney"	"0f7f36b3-624f-4ec0-aeb9-31459d159dbc"	"Maybe I'm Amazed (2001 Digital Remaster)"	""	"Paul & Linda McCartney"	"0f7f36b3-624f-4ec0-aeb9-31459d159dbc"	"Wingspan - Paul McCartney Hits And History"	""	"Paul McCartney"	"ba550d0e-adac-4864-b88b-407cab5e76af"
"2010-01-31T16:33:14"	"1264955594"	"Mull Of Kintyre"	"0a9c6a69-e379-40d1-b08c-bd0c28a5facb"	"Wings"	"212ce99e-bfdc-4bd2-a3d9-d44de2ec2679"	"Mull Of Kintyre"	"0a9c6a69-e379-40d1-b08c-bd0c28a5facb"	"Wings"	"212ce99e-bfdc-4bd2-a3d9-d44de2ec2679"	"Around The Old Town"	""	"Various Artists"	"023671ff-b1ad-4133-a4f3-aadaaadfd2e0"
"2010-01-31T16:33:22"	"1264955602"	"People Are Strange"	"2f98b9b8-9124-432d-83ba-cb29094f0141"	"The Doors"	"9efff43b-3b29-4082-824e-bc82f646f93d"	"People Are Strange"	"2f98b9b8-9124-432d-83ba-cb29094f0141"	"The Doors"	"9efff43b-3b29-4082-824e-bc82f646f93d"	"Greatest Hits"	"87952622-7dd2-4038-aecf-2e926e058eed"	"The Doors"	"9efff43b-3b29-4082-824e-bc82f646f93d"
"2010-02-02T21:17:56"	"1265145476"	"Sold! To the Nice Rich Man"	"0089f804-1784-4ed2-9ec1-c7e6893a0046"	"The Welcome Wagon"	"6b462ae4-d92b-465c-b00a-b50f942f4e7c"	"Sold! To the Nice Rich Man"	"0089f804-1784-4ed2-9ec1-c7e6893a0046"	"The Welcome Wagon"	"6b462ae4-d92b-465c-b00a-b50f942f4e7c"	""	""	""	""
"2010-02-03T03:27:26"	"1265167646"	"Exit Music (for a Film)"	"5d62ab3d-f2d4-48b6-906e-165cc0e4baf7"	"Vampire Weekend"	"af37c51c-0790-4a29-b995-456f98a6b8c9"	"Exit Music (for a Film)"	"5d62ab3d-f2d4-48b6-906e-165cc0e4baf7"	"Vampire Weekend"	"af37c51c-0790-4a29-b995-456f98a6b8c9"	"Stereogum Presents... OK X: A Tribute To OK Computer"	""	"Various Artists"	"023671ff-b1ad-4133-a4f3-aadaaadfd2e0"
"2010-02-03T03:29:07"	"1265167747"	"Without You"	"c7af06fc-788c-4ef3-a148-7108b8dec27f"	"Empire of the Sun"	"ac7e838c-3d95-47c2-92a9-81767ad7c217"	"Without You"	"c7af06fc-788c-4ef3-a148-7108b8dec27f"	"Empire of the Sun"	"ac7e838c-3d95-47c2-92a9-81767ad7c217"	""	""	""	""
"2010-02-07T10:35:32"	"1265538932"	"Exit Music (for a Film)"	"5d62ab3d-f2d4-48b6-906e-165cc0e4baf7"	"Vampire Weekend"	"af37c51c-0790-4a29-b995-456f98a6b8c9"	"Exit Music (for a Film)"	"5d62ab3d-f2d4-48b6-906e-165cc0e4baf7"	"Vampire Weekend"	"af37c51c-0790-4a29-b995-456f98a6b8c9"	"Stereogum Presents... OK X: A Tribute To OK Computer"	""	"Various Artists"	"023671ff-b1ad-4133-a4f3-aadaaadfd2e0"
"2010-03-03T17:03:19"	"1267635799"	"raindrops"	"b9256842-b284-4066-9699-74693497f874"	"Mr. Meeble"	"c5e42662-0c32-4403-8210-6c5df6b8e1ba"	"raindrops"	"b9256842-b284-4066-9699-74693497f874"	"Mr. Meeble"	"c5e42662-0c32-4403-8210-6c5df6b8e1ba"	""	""	""	""
"2010-03-03T17:49:19"	"1267638559"	"Mistletoe"	"05a53a0e-94f4-4572-a42d-de84d89a24a9"	"Colbie Caillat"	"99b72a79-d049-4538-8d90-f3760309409e"	"Mistletoe"	"05a53a0e-94f4-4572-a42d-de84d89a24a9"	"Colbie Caillat"	"99b72a79-d049-4538-8d90-f3760309409e"	"Mistletoe"	"32306928-689e-4149-a8c1-534a11a68fc6"	"Colbie Caillat"	"99b72a79-d049-4538-8d90-f3760309409e"
"2010-03-07T19:55:30"	"1267991730"	"Fall of Stone"	"4d92eacf-29d7-4019-afd9-63e408c5cac3"	"Winter North Atlantic"	"069fd488-3b0e-42b0-9409-31fa467608fc"	"Fall of Stone"	"4d92eacf-29d7-4019-afd9-63e408c5cac3"	"Winter North Atlantic"	"069fd488-3b0e-42b0-9409-31fa467608fc"	"A Memento for Dr Mori"	""	"Winter North Atlantic"	"069fd488-3b0e-42b0-9409-31fa467608fc"
"2010-03-09T18:37:23"	"1268159843"	"It's Summertime"	""	"The Flaming Lips"	"1f43d76f-8edf-44f6-aaf1-b65f05ad9402"	"It's Summertime"	""	"The Flaming Lips"	"1f43d76f-8edf-44f6-aaf1-b65f05ad9402"	"Yoshimi Battles The Pink Robots"	"13017f24-673f-433e-962f-e17f75a6ee3a"	"The Flaming Lips"	"1f43d76f-8edf-44f6-aaf1-b65f05ad9402"
"2010-03-09T18:37:47"	"1268159867"	"Summer Baby"	""	"Pavement"	"36bfa85f-737b-41db-a8fc-b8825850ffc3"	"Summer Baby"	""	"Pavement"	"36bfa85f-737b-41db-a8fc-b8825850ffc3"	"Westing (By Musket and Sextant)"	"da7a8255-7049-4e92-aa71-d17e2f26ee50"	"Pavement"	"36bfa85f-737b-41db-a8fc-b8825850ffc3"
"2010-03-09T18:38:02"	"1268159882"	"Time Trap"	"023684c4-b48c-4b5e-aaf8-c06e396b9445"	"Built to Spill"	"3ac482b8-1494-4071-a0e9-f192f9d2c2b0"	"Time Trap"	"023684c4-b48c-4b5e-aaf8-c06e396b9445"	"Built to Spill"	"3ac482b8-1494-4071-a0e9-f192f9d2c2b0"	"Keep It Like a Secret"	"4eac7bfa-5248-4d9c-9114-87d97d7fea31"	"Built to Spill"	"3ac482b8-1494-4071-a0e9-f192f9d2c2b0"
"2010-03-09T18:38:28"	"1268159908"	"Opus 40"	"06db537d-fe06-432f-836b-2418347bbb46"	"Mercury Rev"	"7b1cf87e-c54f-4abc-893d-90245a31900d"	"Opus 40"	"06db537d-fe06-432f-836b-2418347bbb46"	"Mercury Rev"	"7b1cf87e-c54f-4abc-893d-90245a31900d"	"Deserter's Songs"	"c158adac-e9aa-4d2b-a625-a9a4252153dc"	"Mercury Rev"	"7b1cf87e-c54f-4abc-893d-90245a31900d"
"2010-03-09T18:38:32"	"1268159912"	"Fire It Up"	"6fe9c494-2288-4421-a495-dae909370220"	"Modest Mouse"	"a96ac800-bfcb-412a-8a63-0a98df600700"	"Fire It Up"	"6fe9c494-2288-4421-a495-dae909370220"	"Modest Mouse"	"a96ac800-bfcb-412a-8a63-0a98df600700"	"We Were Dead Before The Ship Even Sank"	"d63d427d-499c-4eb4-996e-535e36013766"	"Modest Mouse"	"a96ac800-bfcb-412a-8a63-0a98df600700"
"2010-03-09T18:42:38"	"1268160158"	"Bees"	"8a2bef25-238b-4f3f-a53e-2bf438019294"	"Animal Collective"	"0c751690-c784-4a4f-b1e4-c1de27d47581"	"Bees"	"8a2bef25-238b-4f3f-a53e-2bf438019294"	"Animal Collective"	"0c751690-c784-4a4f-b1e4-c1de27d47581"	"Feels"	"1ddb09aa-e6e7-3c50-9204-406bd0fadf4d"	"Animal Collective"	"0c751690-c784-4a4f-b1e4-c1de27d47581"
"2010-03-09T18:42:41"	"1268160161"	"Two-Headed Boy"	"a14325a0-0e65-412a-9338-f6da554304f9"	"Neutral Milk Hotel"	"a506f761-2c22-4b2f-8a94-bd748c2c8f75"	"Two-Headed Boy"	"a14325a0-0e65-412a-9338-f6da554304f9"	"Neutral Milk Hotel"	"a506f761-2c22-4b2f-8a94-bd748c2c8f75"	"In the Aeroplane Over the Sea"	"023fcf90-dca7-4a4e-a4e2-ed0eaba78f9e"	"Neutral Milk Hotel"	"a506f761-2c22-4b2f-8a94-bd748c2c8f75"
"2010-03-09T18:42:46"	"1268160166"	"2080"	"62510df7-d4e2-4ff0-9ca0-f8e65ad73ee1"	"Yeasayer"	"3feba7fa-3837-424a-b4f1-0077d217f569"	"2080"	"62510df7-d4e2-4ff0-9ca0-f8e65ad73ee1"	"Yeasayer"	"3feba7fa-3837-424a-b4f1-0077d217f569"	"All Hour Cymbals"	"55318661-9673-4bab-91cf-421c84b8701f"	"Yeasayer"	"3feba7fa-3837-424a-b4f1-0077d217f569"
"2010-03-09T18:42:48"	"1268160168"	"War on War"	"6f4fed33-cd8d-4bd6-a9d1-6317971b6740"	"Wilco"	"9e53f84d-ef44-4c16-9677-5fd4d78cbd7d"	"War on War"	"6f4fed33-cd8d-4bd6-a9d1-6317971b6740"	"Wilco"	"9e53f84d-ef44-4c16-9677-5fd4d78cbd7d"	"Yankee Hotel Foxtrot"	"d67d3f47-f7b5-45fe-9567-a237746a6105"	"Wilco"	"9e53f84d-ef44-4c16-9677-5fd4d78cbd7d"
"2010-03-09T23:35:51"	"1268177751"	"Breaking It Up"	"4021370b-ad07-40fd-bb1e-4d1b8791b929"	"Lykke Li"	"cc7d4686-ea02-45fd-956e-94c1a322558c"	"Breaking It Up"	"4021370b-ad07-40fd-bb1e-4d1b8791b929"	"Lykke Li"	"cc7d4686-ea02-45fd-956e-94c1a322558c"	"Youth Novels"	"e633eb6f-a54b-4ba9-8aa8-92f35f2ac259"	"Lykke Li"	"cc7d4686-ea02-45fd-956e-94c1a322558c"
"2010-03-09T23:36:14"	"1268177774"	"Another Runaway"	"2d85d4e3-8dc4-40e7-b8c7-b44c92d71c47"	"Ladyhawke"	"2e547c75-36c1-49d0-984e-b14498c936f0"	"Another Runaway"	"2d85d4e3-8dc4-40e7-b8c7-b44c92d71c47"	"Ladyhawke"	"2e547c75-36c1-49d0-984e-b14498c936f0"	""	""	""	""
"2010-03-09T23:37:09"	"1268177829"	"Burial"	"e27db911-aa78-4c05-b66b-8d1a3269e6b1"	"Miike Snow"	"753a1564-aaef-4d39-bc68-4a8d5e328cf7"	"Burial"	"e27db911-aa78-4c05-b66b-8d1a3269e6b1"	"Miike Snow"	"753a1564-aaef-4d39-bc68-4a8d5e328cf7"	""	""	""	""
"2010-03-09T23:38:25"	"1268177905"	"Home Sweet Home"	"b301c924-f5e7-4fdd-8dac-2e6d137c6a7a"	"Those Dancing Days"	"cb50b2a7-a2cd-4099-961f-e8b71abb7dfa"	"Home Sweet Home"	"b301c924-f5e7-4fdd-8dac-2e6d137c6a7a"	"Those Dancing Days"	"cb50b2a7-a2cd-4099-961f-e8b71abb7dfa"	""	""	""	""
"2010-04-19T22:29:28"	"1271716168"	"Exit Music (for a Film)"	"5d62ab3d-f2d4-48b6-906e-165cc0e4baf7"	"Vampire Weekend"	"af37c51c-0790-4a29-b995-456f98a6b8c9"	"Exit Music (for a Film)"	"5d62ab3d-f2d4-48b6-906e-165cc0e4baf7"	"Vampire Weekend"	"af37c51c-0790-4a29-b995-456f98a6b8c9"	"Stereogum Presents... OK X: A Tribute To OK Computer"	""	"Various Artists"	"023671ff-b1ad-4133-a4f3-aadaaadfd2e0"
"2010-04-19T22:29:32"	"1271716172"	"Rome"	"698da713-fe03-4b11-aad6-140bc424053b"	"Phoenix"	"02f4c1ff-65e0-4412-8e8b-6239b0faecb5"	"Rome"	"698da713-fe03-4b11-aad6-140bc424053b"	"Phoenix"	"02f4c1ff-65e0-4412-8e8b-6239b0faecb5"	"Wolfgang Amadeus Phoenix"	"7289292c-5fe4-36de-b635-f80581d1182e"	"Phoenix"	"02f4c1ff-65e0-4412-8e8b-6239b0faecb5"
"2010-04-19T22:29:35"	"1271716175"	"Can You Tell"	"707be2af-4cb2-4f1b-9931-dbd6bf9bb17d"	"Ra Ra Riot"	"d8f63b51-73e0-4f65-8bd3-bcfe6892fb0e"	"Can You Tell"	"707be2af-4cb2-4f1b-9931-dbd6bf9bb17d"	"Ra Ra Riot"	"d8f63b51-73e0-4f65-8bd3-bcfe6892fb0e"	"Ra Ra Riot"	"5875a3e7-f952-4772-81c6-ee96b435205f"	"Ra Ra Riot"	"d8f63b51-73e0-4f65-8bd3-bcfe6892fb0e"
