passenger_id,survived,member
785,1,vv3
786,1,vv3
787,0,vv3
788,1,vv3
789,0,vv3
790,1,vv3
791,1,vv3
792,1,vv3
793,0,vv3
794,0,vv3
795,1,vv3
796,1,vv3
797,0,vv3
798,0,vv3
799,0,vv3
800,0,vv3
801,1,vv3
802,1,vv3
803,1,vv3
804,1,vv3
805,0,vv3
806,0,vv3
807,0,vv3
808,1,vv3
809,0,vv3
810,0,vv3
811,1,vv3
812,0,vv3
813,0,vv3
814,1,vv3
815,0,vv3
816,1,vv3
817,0,vv3
818,1,vv3
819,1,vv3
820,1,vv3
821,0,vv3
822,0,vv3
823,0,vv3
824,1,vv3
825,1,vv3
826,0,vv3
827,0,vv3
828,1,vv3
829,0,vv3
830,1,vv3
831,0,vv3
832,0,vv3
833,0,vv3
834,0,vv3
835,1,vv3
836,0,vv3
837,0,vv3
838,0,vv3
839,1,vv3
840,1,vv3
841,1,vv3
842,0,vv3
843,1,vv3
844,1,vv3
845,1,vv3
846,1,vv3
847,0,vv3
848,0,vv3
849,1,vv3
850,0,vv3
851,0,vv3
852,0,vv3
853,0,vv3
854,0,vv3
855,0,vv3
856,0,vv3
857,0,vv3
858,1,vv3
859,0,vv3
860,1,vv3
861,0,vv3
862,1,vv3
863,0,vv3
864,1,vv3
865,1,vv3
866,1,vv3
867,1,vv3
868,0,vv3
869,1,vv3
870,1,vv3
871,0,vv3
872,0,vv3
873,1,vv3
874,0,vv3
875,0,vv3
876,1,vv3
877,1,vv3
878,0,vv3
879,0,vv3
880,1,vv3
881,1,vv3
882,0,vv3
883,0,vv3
884,0,vv3
885,1,vv3
886,0,vv3
887,1,vv3
888,1,vv3
889,1,vv3
890,1,vv3
891,1,vv3
892,0,vv3
893,0,vv3
894,0,vv3
895,0,vv3
896,0,vv3
897,1,vv3
898,1,vv3
899,0,vv3
900,1,vv3
901,1,vv3
902,0,vv3
903,1,vv3
904,0,vv3
905,0,vv3
906,1,vv3
907,0,vv3
908,0,vv3
909,1,vv3
910,1,vv3
911,0,vv3
912,0,vv3
913,0,vv3
914,0,vv3
915,1,vv3
916,1,vv3
917,0,vv3
918,0,vv3
919,0,vv3
920,0,vv3
921,0,vv3
922,1,vv3
923,0,vv3
924,0,vv3
925,0,vv3
926,0,vv3
927,1,vv3
928,1,vv3
929,1,vv3
930,0,vv3
931,0,vv3
932,0,vv3
933,0,vv3
934,1,vv3
935,0,vv3
936,1,vv3
937,0,vv3
938,0,vv3
939,0,vv3
940,1,vv3
941,0,vv3
942,1,vv3
943,0,vv3
944,1,vv3
945,0,vv3
946,1,vv3
947,0,vv3
948,1,vv3
949,0,vv3
950,0,vv3
951,0,vv3
952,0,vv3
953,0,vv3
954,1,vv3
955,1,vv3
956,0,vv3
957,1,vv3
958,0,vv3
959,0,vv3
960,0,vv3
961,1,vv3
962,1,vv3
963,1,vv3
964,0,vv3
965,1,vv3
966,0,vv3
967,0,vv3
968,0,vv3
969,1,vv3
970,1,vv3
971,0,vv3
972,0,vv3
973,0,vv3
974,0,vv3
975,0,vv3
976,0,vv3
977,0,vv3
978,1,vv3
979,0,vv3
980,1,vv3
981,0,vv3
982,1,vv3
983,1,vv3
984,0,vv3
985,1,vv3
986,0,vv3
987,0,vv3
988,0,vv3
989,1,vv3
990,0,vv3
991,0,vv3
992,0,vv3
993,0,vv3
994,0,vv3
995,1,vv3
996,0,vv3
997,1,vv3
998,0,vv3
999,0,vv3
1000,1,vv3
1001,1,vv3
1002,0,vv3
1003,1,vv3
1004,1,vv3
1005,0,vv3
1006,0,vv3
1007,1,vv3
1008,0,vv3
1009,0,vv3
1010,1,vv3
1011,1,vv3
1012,0,vv3
1013,1,vv3
1014,0,vv3
1015,0,vv3
1016,1,vv3
1017,0,vv3
1018,0,vv3
1019,1,vv3
1020,1,vv3
1021,0,vv3
1022,1,vv3
1023,0,vv3
1024,0,vv3
1025,1,vv3
1026,0,vv3
1027,0,vv3
1028,0,vv3
1029,0,vv3
1030,0,vv3
1031,0,vv3
1032,1,vv3
1033,0,vv3
1034,1,vv3
1035,0,vv3
1036,1,vv3
1037,1,vv3
1038,0,vv3
1039,0,vv3
1040,0,vv3
1041,1,vv3
1042,0,vv3
1043,1,vv3
1044,0,vv3
1045,0,vv3
1046,0,vv3
1047,0,vv3
1048,0,vv3
1049,1,vv3
1050,0,vv3
1051,0,vv3
1052,0,vv3
1053,0,vv3
1054,1,vv3
1055,1,vv3
1056,1,vv3
1057,0,vv3
1058,1,vv3
1059,0,vv3
1060,0,vv3
1061,0,vv3
